,Name,CITY,COUNTY,Longitude,Latitude,FACILITY_TYPE,fs_Longitude,fs_Latitude,fb_Longitude,fb_Latitude,ng_Longitude,ng_Latitude
2010,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48705234,27.83652210
2011,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2012,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2013,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2014,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2015,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2016,,TAMPA,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.48374407,27.94891053
2017,,PLANT CITY,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.16098479,28.00399338
2018,,PLANT CITY,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.16098479,28.00399338
2019,,PLANT CITY,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.16098479,28.00399338
2020,,PLANT CITY,HILLSBOROUGH,,,NATIONAL GUARD,,,,,-82.16098479,28.00399338
2021,,BONIFAY,HOLMES,,,NATIONAL GUARD,,,,,-85.68273441,30.80208036
2022,,BONIFAY,HOLMES,,,NATIONAL GUARD,,,,,-85.68273441,30.80208036
2023,,BONIFAY,HOLMES,,,NATIONAL GUARD,,,,,-85.68273441,30.80208036
2024,,BONIFAY,HOLMES,,,NATIONAL GUARD,,,,,-85.68273441,30.80208036
2025,,MARIANNA,JACKSON,,,NATIONAL GUARD,,,,,-85.29291719,30.78353544
2026,,EUSTIS,LAKE,,,NATIONAL GUARD,,,,,-81.68513680,28.84681278
2027,,TAVARES,LAKE,,,NATIONAL GUARD,,,,,-81.75041715,28.78918325
2028,,LEESBURG,LAKE,,,NATIONAL GUARD,,,,,-81.87687624,28.81315437
2029,,LEESBURG,LAKE,,,NATIONAL GUARD,,,,,-81.87687624,28.81315437
2030,,FORT MYERS,LEE,,,NATIONAL GUARD,,,,,-81.84416442,26.65597244
2031,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2032,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2033,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2034,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2035,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.28155059,30.43892442
2036,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2037,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2038,,TALLAHASSEE,LEON,,,NATIONAL GUARD,,,,,-84.22590211,30.45245536
2039,,PALMETTO,MANATEE,,,NATIONAL GUARD,,,,,-82.58173682,27.52259632
2040,,BRADENTON,MANATEE,,,NATIONAL GUARD,,,,,-82.53756911,27.48835206
2041,,BRADENTON,MANATEE,,,NATIONAL GUARD,,,,,-82.53756911,27.48835206
2042,,OCALA,MARION,,,NATIONAL GUARD,,,,,-82.14689235,29.16750580
2043,,OCALA,MARION,,,NATIONAL GUARD,,,,,-82.14689235,29.16750580
2044,,OCALA,MARION,,,NATIONAL GUARD,,,,,-82.14689235,29.16750580
2045,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2046,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2047,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2048,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2049,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2050,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39720873,25.49403626
2051,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39720873,25.49403626
2052,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39720873,25.49403626
2053,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39720873,25.49403626
2054,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2055,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2056,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2057,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2058,,MIAMI,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.20880780,25.80219293
2059,,HOMESTEAD,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39093485,25.49786171
2060,,HOMESTEAD,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39093485,25.49786171
2061,,HOMESTEAD,MIAMI-DADE,,,NATIONAL GUARD,,,,,-80.39093485,25.49786171
2062,,SUMMERLAND KEY,MONROE,,,NATIONAL GUARD,,,,,-81.50298417,24.69580048
2063,,CRESTVIEW,OKALOOSA,,,NATIONAL GUARD,,,,,-86.54958546,30.76060011
2064,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
2065,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
2066,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2067,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
2068,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2069,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2070,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2071,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2072,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2073,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2074,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.33737635,28.44590561
2075,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
2076,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
2077,,ORLANDO,ORANGE,,,NATIONAL GUARD,,,,,-81.35943330,28.51075834
2078,,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.09063989,26.67377919
2079,,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.09063989,26.67377919
2080,,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.09063989,26.67377919
2081,,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.09063989,26.67377919
2082,,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.07213396,26.68798200
2083,,WEST PALM BEACH,PALM BEACH,,,NATIONAL GUARD,,,,,-80.09063989,26.67377919
2084,,DADE CITY,PASCO,,,NATIONAL GUARD,,,,,-82.18717469,28.36572461
2085,,DADE CITY,PASCO,,,NATIONAL GUARD,,,,,-82.18717469,28.36572461
2086,,DADE CITY,PASCO,,,NATIONAL GUARD,,,,,-82.18717469,28.36572461
2087,,SAINT PETERSBURG,PINELLAS,,,NATIONAL GUARD,,,,,-82.68197726,27.73448569
2088,,SAINT PETERSBURG,PINELLAS,,,NATIONAL GUARD,,,,,-82.68197726,27.73448569
2089,,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
2090,,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
2091,,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
2092,,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
2093,,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
2094,,PINELLAS PARK,PINELLAS,,,NATIONAL GUARD,,,,,-82.67481975,27.85455304
2095,,CLEARWATER,PINELLAS,,,NATIONAL GUARD,,,,,-82.78890280,27.97307062
2096,,CLEARWATER,PINELLAS,,,NATIONAL GUARD,,,,,-82.78890280,27.97307062
2097,,Haines City,POLK,,,NATIONAL GUARD,,,,,-81.64418365,28.11723314
2098,,WINTER HAVEN,POLK,,,NATIONAL GUARD,,,,,-81.71890271,28.01903957
2099,,HAINES CITY,POLK,,,NATIONAL GUARD,,,,,-81.64308108,28.11704155
2100,,LAKELAND,POLK,,,NATIONAL GUARD,,,,,-82.01671714,27.99423599
2101,,LAKELAND,POLK,,,NATIONAL GUARD,,,,,-82.02976566,27.99609861
2102,,LAKELAND,POLK,,,NATIONAL GUARD,,,,,-82.02976566,27.99609861
2103,,BARTOW,POLK,,,NATIONAL GUARD,,,,,-81.78101928,27.95358330
2104,,LAKE WALES,POLK,,,NATIONAL GUARD,,,,,-81.61910811,27.89686490
2105,,LAKE WALES,POLK,,,NATIONAL GUARD,,,,,-81.61910811,27.89686490
2106,,PALATKA,PUTNAM,,,NATIONAL GUARD,,,,,-81.64916219,29.63773994
2107,,PALATKA,PUTNAM,,,NATIONAL GUARD,,,,,-81.64916219,29.63773994
2108,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.30976809,29.88778870
2109,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.37451490,29.83249788
2110,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32122452,29.91062910
2111,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32122452,29.91062910
2112,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31054511,29.88773729
2113,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.37451490,29.83249788
2114,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.30646880,29.87961219
2115,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.35003859,29.96966497
2116,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.37451490,29.83249788
2117,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31054511,29.88773729
2118,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.37451490,29.83249788
2119,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32122452,29.91062910
2120,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31026149,29.88656108
2121,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31054511,29.88773729
2122,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32122452,29.91062910
2123,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32122452,29.91062910
2124,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.37451490,29.83249788
2125,,SAINT AUGUSTINE,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31054511,29.88773729
2126,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31367730,29.89049255
2127,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32682141,29.87695106
2128,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31367730,29.89049255
2129,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32682141,29.87695106
2130,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32682141,29.87695106
2131,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.31367730,29.89049255
2132,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32682141,29.87695106
2133,,St Augustine,ST. JOHNS,,,NATIONAL GUARD,,,,,-81.32682141,29.87695106
2134,,FORT PIERCE,ST. LUCIE,,,NATIONAL GUARD,,,,,-80.35355951,27.44344083
2135,,SARASOTA,SARASOTA,,,NATIONAL GUARD,,,,,-82.51149869,27.33586531
2136,,SANFORD,SEMINOLE,,,NATIONAL GUARD,,,,,-81.25909276,28.81116103
2137,,SANFORD,SEMINOLE,,,NATIONAL GUARD,,,,,-81.25909276,28.81116103
2138,,LIVE OAK,SUWANNEE,,,NATIONAL GUARD,,,,,-83.00831846,30.29049521
2139,,LIVE OAK,SUWANNEE,,,NATIONAL GUARD,,,,,-83.00831846,30.29049521
2140,,DAYTONA BEACH,VOLUSIA,,,NATIONAL GUARD,,,,,-81.01296426,29.20786318
2141,,DAYTONA BEACH,VOLUSIA,,,NATIONAL GUARD,,,,,-81.01296426,29.20786318
2142,,DAYTONA BEACH,VOLUSIA,,,NATIONAL GUARD,,,,,-81.01296426,29.20786318
2143,,DELAND,VOLUSIA,,,NATIONAL GUARD,,,,,-81.30038212,29.02330344
2144,,DELAND,VOLUSIA,,,NATIONAL GUARD,,,,,-81.30038212,29.02330344
2145,,DELAND,VOLUSIA,,,NATIONAL GUARD,,,,,-81.30038212,29.02330344
2146,,DELAND,VOLUSIA,,,NATIONAL GUARD,,,,,-81.30038212,29.02330344
2147,,CHIPLEY,WASHINGTON,,,NATIONAL GUARD,,,,,-85.53628034,30.77583347
2148,,CHIPLEY,WASHINGTON,,,NATIONAL GUARD,,,,,-85.53628034,30.77583347
