NAME,HAZUSID,ADDRESS,CITY,ZIP,COUNTY,LONGLAT,USNG,OWNERSHIP,PARCELID,FACILITY_TYPE,EFCLASS,BACKUP_POWER,KITCHENS,REPLACEMENT_COST,EQ_DESIGN_LEVEL,EQ_BUILD_TYPE,EQ_DF_TYPE,LD_SUS,LIQU_SUS,SOIL_TYPE,WATER_DEPTH,STRUC_DAMAGE,FLOOD_BLDG_TYPE,CONTENT_DAMAGE_FUNCT_ID,FIRST_FLOOR_HEIGHT,FLOOD_RETURN_PERIOD,FLOOD_STR_FOUND_TYPE,x,y
JACKSONVILLE FIRE & RESCUE DEPT ST 57,FL006218,11785 W BEAVER ST,JACKSONVILLE,32220,DUVAL,"-81.86127923,30.31329162",17R MP 17192 53815,C,0018260120R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9112755.920070833,3543884.461386669
JACKSONVILLE FIRE & RESCUE DEPT ST 36,FL007319,2936 LIPPIA RD,JACKSONVILLE,32209,DUVAL,"-81.71072916,30.37444841",17R MP 31709 60492,C,0285980000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9095996.762133762,3551773.0733514256
JACKSONVILLE FIRE & RESCUE DEPT ST 2,FL006858,1355 N MAIN ST,JACKSONVILLE,32206,DUVAL,"-81.65424459,30.34026356",17R MP 37115 56671,C,0709060000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9089708.928924099,3547362.9632122084
JACKSONVILLE FIRE & RESCUE DEPT ST 56,FL006862,13364 AERONAUTICAL CIR,JACKSONVILLE,32221,DUVAL,"-81.88161118,30.22082420",17R MP 15157 43583,C,0022490000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9115019.262364142,3531966.4328403925
JACKSONVILLE FIRE & RESCUE DEPT ST 43,FL006220,18255 PENNSYLVANIA AVE,JACKSONVILLE,32234,DUVAL,"-82.00850417,30.20021565",17R MP 02925 41400,C,0010530000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9129144.924822396,3529311.7467764267
JACKSONVILLE FIRE & RESCUE DEPT ST 35,FL006860,12851 N MAIN ST,JACKSONVILLE,32218,DUVAL,"-81.63114789,30.46986934",17R MP 39415 71021,C,1076110000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9087137.81614681,3564091.2821723437
JACKSONVILLE FIRE & RESCUE DEPT ST 51,FL006865,10014 ST AUGUSTINE RD,JACKSONVILLE,32257,DUVAL,"-81.61225776,30.19513302",17R MP 41064 40566,C,1490160000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9085034.976364288,3528657.113959683
JACKSONVILLE FIRE & RESCUE DEPT ST 27,FL006226,6241 FORT CAROLINE RD,JACKSONVILLE,32277,DUVAL,"-81.59401905,30.36671719",17R MP 42919 59571,C,1090150000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9083004.652643887,3550775.5514575555
JACKSONVILLE FIRE & RESCUE DEPT ST 54,FL006224,11026 PHILIPS HWY,JACKSONVILLE,32256,DUVAL,"-81.54484698,30.17079261",17R MP 47540 37836,C,1565910101R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9077530.842168117,3525522.5867236606
NAVAL AIR STATION MAYPORT FD,FL007321,3000 MAYPORT RD,JACKSONVILLE,32227,DUVAL,"-81.40334868,30.38750775",17R MP 61249 61794,F,1689340000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9061779.324433478,3553458.2362401444
JACKSONVILLE FIRE & RESCUE DEPT ST 15,FL006193,6403 N PEARL ST,JACKSONVILLE,32208,DUVAL,"-81.65642230,30.37833540",17R MP 36930 60891,C,0342730000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9089951.350462515,3552274.6231458625
JACKSONVILLE FIRE & RESCUE DEPT ST 21,FL006229,6272 POWERS AVE,JACKSONVILLE,32217,DUVAL,"-81.61893897,30.25830294",17R MP 40459 47570,C,1540660050R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9085778.725652386,3536795.6754036574
NAVAL STATION MAYPORT FD,FL006221,MAINE ST,ATLANTIC BEACH,32233,DUVAL,"-81.41411457,30.38869866",17R MP 60216 61930,F,1682950000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9062977.777213626,3553611.9219074612
JACKSONVILLE FIRE & RESCUE DEPT ST 20,FL006228,1443 HUFFINGHAM RD,JACKSONVILLE,32216,DUVAL,"-81.60025197,30.29486127",17R MP 42278 51611,C,1368320010R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9083698.497749548,3541508.0974182356
JACKSONVILLE FIRE & RESCUE DEPT ST 23,FL006214,5323 ORTEGA BLVD,JACKSONVILLE,32210,DUVAL,"-81.69743905,30.25098909",17R MP 32902 46803,C,1026540000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9094517.314692814,3535853.121131724
JACKSONVILLE FIRE & RESCUE DEPT ST 4,FL006199,639 W DUVAL ST,JACKSONVILLE,32202,DUVAL,"-81.66532389,30.33129662",17R MP 36044 55684,C,0745590000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9090942.27112291,3546206.4144063913
JACKSONVILLE FIRE & RESCUE DEPT ST 49,FL006859,14880 YELLOW BLUFF RD,JACKSONVILLE,32226,DUVAL,"-81.58381497,30.50903549",17R MP 43981 75337,C,1061880100R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9081868.739916274,3569150.8640703396
JACKSONVILLE FIRE & RESCUE DEPT ST 46,FL006219,610 OLIVER ST W,JACKSONVILLE,32234,DUVAL,"-81.98003444,30.30076579",17R MP 05762 52520,C,0005170010R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9125975.689082446,3542269.363462445
NAVAL AIR STATION JACKSONVILLE FD,FL006215,YORKTOWN AVE,JACKSONVILLE,32212,DUVAL,"-81.69953341,30.22608387",17R MP 32684 44044,F,0984050000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9094750.456749707,3532644.045655928
JACKSONVILLE FIRE & RESCUE DEPT ST 62,,14279 BARTRAM PARK BLVD,JACKSONVILLE,32258,DUVAL,"-81.52691994,30.12253736",17R MP 49241 32480,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9075535.21400395,3519310.6233694428
JACKSONVILLE FIRE & RESCUE DEPT ST 42,FL007328,2948 DELOR DR,JACKSONVILLE,32223,DUVAL,"-81.63169454,30.16599198",17R MP 39175 37347,M,1561610000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9087198.66917363,3524904.459153497
JACKSONVILLE FIRE & RESCUE DEPT ST 25,FL006216,5423 MANOR DR,JACKSONVILLE,32210,DUVAL,"-81.73801939,30.24777000",17R MP 28996 46471,C,0979380000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9099034.69727054,3535438.290295393
JACKSONVILLE BEACH FIRE STATION,FL007324,325 2ND AVE S,JACKSONVILLE BEACH,32250,DUVAL,"-81.39197446,30.28648684",17R MP 62303 50596,M,1756060000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9060513.152068052,3540428.4664525315
JACKSONVILLE FIRE & RESCUE DEPT ST 7,FL007312,2436 DIVISION ST,JACKSONVILLE,32209,DUVAL,"-81.70168996,30.35222578",17R MP 32563 58024,C,0473810900R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9094990.52374444,3548906.00763288
USAF 125TH FIGHTER WING FD,FL006861,14300 FANG DR,JACKSONVILLE,32218,DUVAL,"-81.70047739,30.48665067",17R MP 32771 72920,F,0192800000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9094855.540239898,3566258.8865135
JACKSONVILLE FIRE & RESCUE DEPT ST 28,FL007326,9200 HOGAN RD,JACKSONVILLE,32216,DUVAL,"-81.56221983,30.27526543",17R MP 45925 49421,C,1542090000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9079464.779851284,3538981.947417448
JACKSONVILLE FIRE & RESCUE DEPT ST 19,FL006227,1072 ROGERO RD,JACKSONVILLE,32211,DUVAL,"-81.58946892,30.33096992",17R MP 43336 55607,C,1415170100R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9082498.133795148,3546164.278516953
JACKSONVILLE FIRE & RESCUE DEPT ST 31,FL006213,5527 HILLMAN DR,JACKSONVILLE,32244,DUVAL,"-81.77665066,30.24693833",17R MP 25278 46403,C,0145090520R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9103335.11049687,3535331.1184388245
JACKSONVILLE FIRE & RESCUE DEPT ST 17,FL006202,710 HURON ST,JACKSONVILLE,32254,DUVAL,"-81.71435331,30.33114302",17R MP 31331 55695,C,0576210000R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9096400.201071287,3546186.603886967
JACKSONVILLE FIRE & RESCUE DEPT ST 58,FL007325,251 JOEANDY RD,JACKSONVILLE,32225,DUVAL,"-81.46031827,30.32569124",17R MP 55748 54965,C,1671430100R,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9068121.149898956,3545483.490428731
POST 17-WEST PENSACOLA FIRE STATION,FL006867,1700 N W ST,PENSACOLA,32505,ESCAMBIA,"-87.24908166,30.42909909",16R DU 76080 66360,C,312S303000003030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9712523.34222603,3558826.6398929055
POST 18-MOLINO FIRE STATION,FL006243,1459 MOLINO RD,MOLINO,32577,ESCAMBIA,"-87.34386617,30.71647667",16R DU 67075 98231,C,042N314123000009,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9723074.706292761,3595982.724190428
WARRINGTON VFD,FL006236,20 N NAVY BLVD,PENSACOLA,32507,ESCAMBIA,"-87.27765439,30.38887296",16R DU 73325 61909,C,502S303560000002,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9715704.044271292,3553634.415225981
PENSACOLA ST 2,FL006235,4132 N DAVIS HWY,PENSACOLA,32503,ESCAMBIA,"-87.22298981,30.45839582",16R DU 78592 69602,M,052S304002000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9709618.811070696,3562609.4891042733
PENSACOLA FIRE STATION 6,FL006233,6550 N 9TH AVE,PENSACOLA,32504,ESCAMBIA,"-87.19238907,30.49184705",16R DU 81536 73303,M,331S305101000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9706212.3528068,3566930.1675532954
BELLVIEW VFD,FL006240,4701 MAYWOOD AVE,PENSACOLA,32526,ESCAMBIA,"-87.31156906,30.46636223",16R DU 70091 70505,C,391S313203000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9719479.408189295,3563638.323644722
POST 13-PENSACOLA BEACH FIRE STATION,FL007329,901 VIA DELUNA DR,GULF BREEZE,32561,ESCAMBIA,"-87.11533171,30.33828593",16R DU 88914 56276,M,282S262150009023,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9697634.36670021,3547107.881574678
PENSACOLA ST 4,FL006230,1 N Q ST,PENSACOLA,32505,ESCAMBIA,"-87.24435392,30.41242601",16R DU 76530 64512,M,000S009090001114,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9711997.053215245,3556674.2865411486
CITY OF PENSACOLA FIRE STATION #7,,2430 AIRPORT BLVD,PENSACOLA,32504,ESCAMBIA,"-87.19391681,30.47570313",16R DU 81387 71515,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9706382.419317806,3564844.776187229
POST 2-BEULAH FIRE STATION,FL007334,6400 W NINE MILE RD,PENSACOLA,32526,ESCAMBIA,"-87.39425724,30.53633614",16R DU 62180 78284,C,061S313304000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9728684.214679701,3572678.8363630567
POST 6-ENSLEY FIRE STATION; OR,FL007333,8634 PENSACOLA BLVD,PENSACOLA,32534,ESCAMBIA,"-87.27325688,30.52270567",16R DU 73784 76739,C,111S301101001380,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9715214.516120601,3570917.291684727
POST 20-BAPTIST HOSPITAL,,1000 W MORENO ST,PENSACOLA,32501,ESCAMBIA,"-87.23119084,30.42889772",16R DU 77798 66334,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9710531.745539,3558800.6419969145
PENSACOLA ST 3,FL006232,2750 SUMMIT BLVD,PENSACOLA,32503,ESCAMBIA,"-87.18153758,30.45800317",16R DU 82572 69551,M,012S291000000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9705004.370535968,3562558.781698521
POST 28-PENSACOLA FIRE STATION 1,FL006231,400 EAST CERVANTES STREET,PENSACOLA,32501,ESCAMBIA,"-87.21156809,30.42265081",16R DU 79681 65638,M,000S009020001030,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9708347.351405788,3557994.17829811
POST 4-CANTONMENT FIRE STATION,FL006242,2 WOODLAND AVE,CANTONMENT,32533,ESCAMBIA,"-87.32557823,30.61781449",16R DU 68794 87292,C,111N312305003001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9721038.90185775,3583213.9144526185
POST 12-OSCEOLA FIRE STATION,FL007948,2601 MASSACHUSETTS AVE,PENSACOLA,32505,ESCAMBIA,"-87.28614794,30.44657454",16R DU 72526 68305,C,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9716649.541895865,3561082.9665399394
ESCAMBIA COUNTY FIRE STATION #21-DOGWOOD,FL006245,4307 WHITE ASH RD,MC DAVID,32568,ESCAMBIA,"-87.41211503,30.79312077",16R DV 60572 06747,C,113N321300004028,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9730672.134494442,3605910.981807738
POST 1-BELLVIEW FIRE STATION,FL007332,7007 PINE FOREST RD,PENSACOLA,32526,ESCAMBIA,"-87.30693948,30.49015998",16R DU 70542 73141,C,251S312101007001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9718964.045996692,3566712.223146373
POST 19-PERDIDO KEY FIRE STATION,FL006868,15500 PERDIDO KEY DR,PENSACOLA,32507,ESCAMBIA,"-87.46945883,30.29165601",16R DU 54854 51197,C,333S322000000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9737055.616583165,3541094.8646779596
POST 5-CENTURY FIRE STATION,FL006869,10 TEDDER RD,CENTURY,32535,ESCAMBIA,"-87.27938629,30.95606828",16R DV 73315 24766,C,075N303400000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9715896.838039802,3627045.086279385
POST 18-MOLINO FIRE STATION; OR,,6200 FIREHOUSE RD,MOLINO,32577,ESCAMBIA,"-87.34735733,30.71542441",16R DU 66741 98116,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9723463.339795945,3595846.4716411224
INNERARITY POINT VFD ST 2,FL006238,1425 BAUER RD,PENSACOLA,32506,ESCAMBIA,"-87.40220273,30.39310764",16R DU 61362 62414,C,022S326000141004,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9729568.702104336,3554180.9094482516
POST 7-FERRY PASS FIRE STATION; OR,FL006241,2331 E JOHNSON AVE,PENSACOLA,32514,ESCAMBIA,"-87.21238972,30.51690141",16R DU 79622 76083,C,171S302100000005,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9708438.814881984,3570167.2487562974
NAVAL AIR STATION PENSACOLA FD,FL006237,190 RADFORD BLVD,PENSACOLA,32508,ESCAMBIA,"-87.27443041,30.34641443",16R DU 73624 57203,F,013S311000000002,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9715345.152788138,3548156.3596309256
POST 16 WARRINGTON ECSO STATION,,30 N NAVY BLVD,PENSACOLA,32507,ESCAMBIA,"-87.27894144,30.39179762",16R DU 73203 62234,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9715712.051315214,3553692.666143742
BRYNEVILLE VFD SUBSTATION,FL006870,1391 W HIGHWAY 4,CENTURY,32535,ESCAMBIA,"-87.31413944,30.97022570",16R DV 70000 26344,C,115N312103000004,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9719765.54104182,3628882.987555501
POST 15-WALNUT HILL FIRE STATION,FL007335,7760 STATE ROAD 97,MC DAVID,32568,ESCAMBIA,"-87.47836713,30.89983481",16R DV 54284 18599,C,384N321000000002,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9738047.284207515,3619747.607925818
POST 11-MYRTLE GROVE FIRE STATION,FL007331,7209 LILLIAN HWY,PENSACOLA,32506,ESCAMBIA,"-87.30868901,30.42068832",16R DU 70353 65442,C,112S315300000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9719158.801951474,3557740.8342243494
WALNUT HILL VFD BRATT SUBSTATION,FL006246,6105 COUNTY ROAD 99,CENTURY,32535,ESCAMBIA,"-87.42854095,30.96971377",16R DV 59075 26324,C,105N322201003001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9732500.659615276,3628816.5237677908
PENSACOLA FIRE ST 7,FL006234,4200 AIRFIELD RD,PENSACOLA,32504,ESCAMBIA,"-87.18937835,30.46867300",16R DU 81821 70735,M,331S305101000000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9705877.200130267,3563936.7681808234
POST 3-BRENT FIRE STATION,FL006866,5925 N W ST,PENSACOLA,32505,ESCAMBIA,"-87.25626971,30.47391145",16R DU 75401 71328,C,441S301103000003,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9713323.512449218,3564613.357699074
POST 9 MCDAVID FIRE STATION,FL006244,100 N CENTURY BLVD,MC DAVID,32568,ESCAMBIA,"-87.32182917,30.86975703",16R DV 69234 15212,M,414N312000000001,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9720621.55823491,3615846.140911841
POST 8-INNERARITY POINT FIRE STATION,FL006239,14250 INNERARITY POINT RD,PENSACOLA,32507,ESCAMBIA,"-87.44091780,30.31596354",16R DU 57609 53879,C,143S323001001002,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9733878.444342675,3544229.009845713
POST 14-PLEASANT GROVE FIRE STATION,FL007330,9350 GULF BEACH HWY,PENSACOLA,32507,ESCAMBIA,"-87.34318624,30.35720465",16R DU 67019 58417,C,153S311001018004,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9722999.016037308,3549548.302972532
HAMMOCK COMMUNITY VFD,FL006871,69 MALACOMPRA RD,PALM COAST,32137,FLAGLER,"-81.19567262,29.61672673",17R MN 81055 76332,C,20-10-31-3050-00010-0100,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9038660.930501563,3454378.163603272
KORONA VFD ST 31,FL006251,5820 US HWY 1 S,BUNNELL,32110,FLAGLER,"-81.19469019,29.40371799",17R MN 81111 52731,C,05-13-31-3500-00010-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9038551.5667925,3427131.3263522363
RIMA RIDGE VFD ST 81,FL006250,500 RODEO RD,ORMOND BEACH,32174,FLAGLER,"-81.22766811,29.26567076",17R MN 77882 37441,C,24-14-30-0000-03050-0000,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9042222.652395016,3409503.6210175445
ST JOHNS PARK VFD STATION 71,FL006873,99 W COUNTY ROAD 2006,BUNNELL,32110,FLAGLER,"-81.36972305,29.42416721",17R MN 64136 55038,C,27-12-29-5550-00130-0020,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9058036.13558325,3429744.586067901
FLAGLER BEACH FIRE DEPARTMENT,FL006874,105 2ND ST S,FLAGLER BEACH,32136,FLAGLER,"-81.12762716,29.47983284",17R MN 87626 61155,M,12-12-31-4500-00090-0040,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9031086.144498758,3436860.9143350846
FIREFLIGHT HANGAR,,170 AVIATION DR,PALM COAST,32137,FLAGLER,"-81.20510462,29.47168352",17R MN 80114 60263,,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9039710.896253869,3435818.8567537703
PALM HARBOR FD ST 24,,1505 PALM HARBOR PKWY,PALM COAST,32137,FLAGLER,"-81.22057660,29.58716864",17R MN 78638 73062,M,07-11-31-7009-RP0F0-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9041433.229035407,3450593.8354403623
FLAGLER COUNTY AIRPORT ST 92,FL007340,130 AIRPORT RD,PALM COAST,32164,FLAGLER,"-81.20560992,29.47178641",17R MN 80065 60274,C,08-12-31-0650-000C0-0070,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9040071.411513599,3436063.071468185
PALM COAST FD ST 25,,1250 BELLE TERRE PKWY,BUNNELL,32110,FLAGLER,"-81.21925137,29.49497817",17R MN 78747 62847,M,06-12-31-0000-000A0-0014,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9041285.70523023,3438797.778946356
PALM COAST FD ST 22,FL007336,307 PALM COAST PKWY NE,PALM COAST,32137,FLAGLER,"-81.20209264,29.55876337",17R MN 80422 69911,M,41-11-31-0000-01010-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9039375.603659187,3446958.1458673887
ESPANOLA VFD ST 51,FL007337,3055 COUNTY ROAD 13,BUNNELL,32110,FLAGLER,"-81.30866787,29.50653196",17R MN 70083 64146,C,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9051239.504439497,3440275.532601974
PALM COAST FD ST 23,FL006248,5750 BELLE TERRE PKWY,PALM COAST,32137,FLAGLER,"-81.26039494,29.58953924",17R MN 74782 73332,M,07-11-31-7035-RP L3-0011,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9045865.786832951,3450897.3027008735
FLAGLER COUNTY FD & RESCUE,FL007339,1769 E MOODY BLVD,PALM COAST,32164,FLAGLER,"-81.24554027,29.47341912",17R MN 76194 60463,C,11-12-30-0650-000C0-0040,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9044212.172410168,3436040.7819570443
HAMMOCK VFD ST 41,FL006247,5593 N OCEANSHORE BLVD,PALM COAST,32137,FLAGLER,"-81.19845484,29.60722478",17R MN 80784 75280,C,40-10-31-0000-00010-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9038970.645957928,3453161.5065445607
BUNNEL VFD ST 62,FL007338,1509 E MOODY BLVD,BUNNELL,32110,FLAGLER,"-81.24869812,29.47478193",17R MN 75888 60614,M,11-12-30-0650-000C0-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9044563.702035228,3436215.042569849
FLAGLER BEACH FD ST 1,FL006252,320 S FLAGLER AVE,FLAGLER BEACH,32136,FLAGLER,"-81.12984503,29.47765936",17R MN 87411 60915,M,12-12-31-4500-00590-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9031333.036827197,3436582.982670684
PALM COAST FD ST 21,FL006249,4751 BELLE TERRE PKWY,PALM COAST,32164,FLAGLER,"-81.24081950,29.55131619",17R MN 76669 69093,M,13-11-30-4970-00000-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9043686.658177335,3446005.124275596
ST JAMES LENARK VILLAGE VFD,FL006879,2367 OAK ST,CARRABELLE,32322,FRANKLIN,"-84.59746714,29.88459434",16R GU 32020 08422,C,,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9417346.964167329,3488724.1308750934
EASTPOINT VFD,FL006880,24 6TH ST,EASTPOINT,32328,FRANKLIN,"-84.86509355,29.74604888",16R GT 06453 92555,M,29-08S-06W-0000-0380-0010,FIRE STATION,EFFS,NO,NO,1260,PC,C3L,0,0,0,D,5,641,Concrete,479,1,0,7,-9447138.999984266,3470948.3832537103
